Pop_UID,Species_code,Pop_ID,Pop_Name,CU_ID,Lat,Lon,FAZ,JAZ,MAZ,Species,TimeSeriesData_Species,TimeSeriesData_Pop_Name,WSP_ts,Data_msg_code
CM-03.50018,CM,50018,B.C. RAIL SPAWNING CHANNEL,CM-03,49.82566829,-123.1484624,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50026,CM,50026,PILLCHUCK CREEK,CM-03,49.86578447,-123.235755,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50033,CM,50033,ASHLU CREEK,CM-03,49.89793063,-123.2962551,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50038,CM,50038,BRANCH 100 CREEK,CM-03,49.93156424,-123.2919492,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50043,CM,50043,WILDWOOD SPAWNING CHANNEL,CM-03,49.93371077,-123.2999267,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50048,CM,50048,MISSION CREEK,CM-03,49.95117514,-123.3149424,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50053,CM,50053,JULY CREEK,CM-03,49.99383673,-123.3304781,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50058,CM,50058,CHUK-CHUK CREEK,CM-03,49.97110718,-123.3050359,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50063,CM,50063,TWENTY EIGHT MILE CREEK,CM-03,49.99755067,-123.3236625,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50068,CM,50068,SPRING CREEK,CM-03,50.02038654,-123.3519778,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50073,CM,50073,SHOVELNOSE CREEK,CM-03,50.06835578,-123.3433192,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50078,CM,50078,THIRTY-SIX MILE CREEK,CM-03,50.11663547,-123.3896542,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50086,CM,50086,MILL CREEK,CM-03,49.66592206,-123.2534423,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50096,CM,50096,POTLATCH CREEK,CM-03,49.58150473,-123.3149951,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50106,CM,50106,MCNAB CREEK,CM-03,49.5628051,-123.3810167,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50116,CM,50116,RAINY RIVER,CM-03,49.52197051,-123.4805989,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50126,CM,50126,MCNAIR CREEK,CM-03,49.51118582,-123.4943803,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50136,CM,50136,DAKOTA CREEK,CM-03,49.5108119,-123.4947562,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50146,CM,50146,AVALON CREEK,CM-03,49.49813553,-123.4921399,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50156,CM,50156,SOUTH TWIN CREEK,CM-03,49.47941558,-123.4850947,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50166,CM,50166,OUILLET CREEK,CM-03,49.46677177,-123.4871835,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-03.50173,CM,50173,LONG BAY CREEK,CM-03,49.47874367,-123.3452918,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.136,CM,136,ANDERSON CREEK,CM-04,49.63934365,-123.9834818,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.146,CM,146,GLENORA CREEK,CM-04,48.74320446,-123.7102284,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.156,CM,156,KELVIN CREEK,CM-04,48.74925057,-123.6890578,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.166,CM,166,MESACHIE RIVER,CM-04,48.81570785,-124.1253472,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.176,CM,176,MYERS CREEK,CM-04,49.64093378,-123.986515,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.186,CM,186,NORRIE CREEK,CM-04,48.73784429,-123.6854432,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.206,CM,206,OLIVER CREEK,CM-04,48.827581,-124.0538645,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.216,CM,216,PATRICIA CREEK,CM-04,48.80489242,-124.1393323,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.226,CM,226,RICHARDS CREEK,CM-04,48.80818994,-123.6960251,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.236,CM,236,ROBERTSON RIVER,CM-04,48.81663734,-124.1343134,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.246,CM,246,SHAW CREEK,CM-04,48.91827893,-124.4144001,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.256,CM,256,SQUIRREL COVE BAY CREEK,CM-04,50.13809938,-124.9334784,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.3330,CM,3330,CASEY CREEK,CM-04,50.07077225,-125.2889215,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.39981,CM,39981,CHEMAINUS RIVER,CM-04,48.90015671,-123.6784421,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.39991,CM,39991,BONSALL CREEK,CM-04,48.879292,-123.6596088,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.40001,CM,40001,WHITEHOUSE CREEK,CM-04,48.86728598,-123.7021186,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.40011,CM,40011,FULFORD CREEK,CM-04,48.77233773,-123.4620095,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.40021,CM,40021,COWICHAN RIVER,CM-04,48.75355112,-123.6370155,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.40031,CM,40031,KOKSILAH RIVER,CM-04,48.76224587,-123.6515594,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.40041,CM,40041,SHAWNIGAN CREEK,CM-04,48.65589082,-123.5608215,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.40051,CM,40051,GOLDSTREAM RIVER,CM-04,48.48457352,-123.547893,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.40091,CM,40091,SANDHILL CREEK,CM-04,48.59261202,-123.3947809,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.40101,CM,40101,COLQUITZ RIVER,CM-04,48.45933566,-123.4105961,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.40111,CM,40111,CRAIGFLOWER CREEK,CM-04,48.45681696,-123.433247,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.40131,CM,40131,AYUM CREEK,CM-04,48.39101649,-123.658999,WVI,WVI+WVI,WVI,Chum,NA,NA,no,Raw_ts
CM-04.40141,CM,40141,LANNON CREEK,CM-04,48.3763344,-123.7190232,WVI,WVI+WVI,WVI,Chum,NA,NA,no,Raw_ts
CM-04.40151,CM,40151,SOOKE RIVER,CM-04,48.38488389,-123.7000992,WVI,WVI+WVI,WVI,Chum,NA,NA,no,Raw_ts
CM-04.40161,CM,40161,DE MAMIEL CREEK,CM-04,48.38989661,-123.7091215,WVI,WVI+WVI,WVI,Chum,NA,NA,no,Raw_ts
CM-04.40171,CM,40171,ROCKY CREEK,CM-04,48.40198759,-123.7501274,WVI,WVI+WVI,WVI,Chum,NA,NA,no,Raw_ts
CM-04.40181,CM,40181,CHARTERS RIVER,CM-04,48.413573,-123.7118846,WVI,WVI+WVI,WVI,Chum,NA,NA,no,Raw_ts
CM-04.40191,CM,40191,TUGWELL CREEK,CM-04,48.37537034,-123.8511231,WVI,WVI+WVI,WVI,Chum,NA,NA,no,Raw_ts
CM-04.40201,CM,40201,MUIR CREEK,CM-04,48.37977412,-123.8665254,WVI,WVI+WVI,WVI,Chum,NA,NA,no,Raw_ts
CM-04.40211,CM,40211,KIRBY CREEK,CM-04,48.38234222,-123.8967057,WVI,WVI+WVI,WVI,Chum,NA,NA,no,Raw_ts
CM-04.45657,CM,45657,LUNSON CREEK,CM-04,48.40453137,-123.6470219,WVI,WVI+WVI,WVI,Chum,NA,NA,no,Raw_ts
CM-04.45682,CM,45682,BAKER CREEK,CM-04,48.40221943,-123.70808,WVI,WVI+WVI,WVI,Chum,NA,NA,no,Raw_ts
CM-04.45720,CM,45720,NAPOLEON CREEK,CM-04,49.06938949,-123.8650543,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.45853,CM,45853,HEADQUARTERS CREEK,CM-04,49.7672305,-125.1187464,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.45883,CM,45883,WHALETOWN CREEK,CM-04,50.11428965,-125.0365762,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48630,CM,48630,CHASTER CREEK,CM-04,49.39000051,-123.5553883,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48640,CM,48640,ROBERTS CREEK,CM-04,49.41957244,-123.6412921,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48650,CM,48650,FLUME CREEK,CM-04,49.43009053,-123.6705137,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48660,CM,48660,WILSON CREEK,CM-04,49.43909478,-123.7100215,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48670,CM,48670,CHAPMAN CREEK,CM-04,49.43992372,-123.7230478,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48695,CM,48695,WAKEFIELD CREEK,CM-04,49.46823525,-123.8046907,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48705,CM,48705,HALFMOON CREEK,CM-04,49.5124574,-123.9086034,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48715,CM,48715,PENDER HARBOUR CREEKS,CM-04,49.63965816,-123.9815004,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48725,CM,48725,RUBY CREEK,CM-04,49.65180018,-124.0681711,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48750,CM,48750,DORISTON CREEK,CM-04,49.70755951,-123.8916665,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48760,CM,48760,CARLSON CREEK,CM-04,49.54256573,-123.8022723,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48770,CM,48770,SNAKE BAY CREEK,CM-04,49.50963813,-123.7972759,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48780,CM,48780,BURNET CREEK,CM-04,49.50012352,-123.7461254,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48790,CM,48790,ANGUS CREEK,CM-04,49.50957915,-123.7562721,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48810,CM,48810,GRAY CREEK,CM-04,49.53924323,-123.7646754,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48820,CM,48820,SECHELT CREEK,CM-04,49.68074494,-123.5539549,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48830,CM,48830,STORM CREEK,CM-04,49.65756283,-123.8190445,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48840,CM,48840,TZOONIE RIVER,CM-04,49.79144253,-123.7198413,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48850,CM,48850,EARLE CREEK,CM-04,49.73524863,-123.8877448,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48860,CM,48860,VANCOUVER RIVER,CM-04,49.92219031,-123.8687413,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48870,CM,48870,HIGH CREEK,CM-04,49.92348518,-123.8710891,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48880,CM,48880,DESERTED RIVER,CM-04,50.0926524,-123.7419792,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48890,CM,48890,TSUAHDI CREEK,CM-04,50.10169731,-123.7031592,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48900,CM,48900,SKWAWKA RIVER,CM-04,50.20788175,-123.9882735,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48910,CM,48910,HUNAECHIN CREEK,CM-04,50.2155347,-123.990556,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48920,CM,48920,BRITTAIN RIVER,CM-04,49.99916985,-124.0127066,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48930,CM,48930,BAKER CREEK,CM-04,49.93288269,-124.036604,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48950,CM,48950,PARK CREEK,CM-04,49.78271788,-124.2177022,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48960,CM,48960,JEFFERD CREEK,CM-04,49.77451391,-124.2801219,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48970,CM,48970,WEST CREEK,CM-04,49.73478273,-124.0593345,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48980,CM,48980,LOIS RIVER,CM-04,49.77344197,-124.3305484,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.48990,CM,48990,WHITTALL CREEK,CM-04,49.77671963,-124.352794,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49000,CM,49000,LANG CREEK,CM-04,49.77687315,-124.3707159,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49010,CM,49010,KELLY CREEK,CM-04,49.77443312,-124.3764963,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49020,CM,49020,DEIGHTON CREEK,CM-04,49.79266681,-124.4663096,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49030,CM,49030,MYRTLE CREEK,CM-04,49.79476531,-124.478727,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49040,CM,49040,MOUAT CREEK,CM-04,49.64330974,-124.4452596,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49050,CM,49050,CRANBY CREEK,CM-04,49.68000441,-124.4795746,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49060,CM,49060,SLIAMMON CREEK,CM-04,49.89532968,-124.6046711,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49070,CM,49070,OKEOVER CREEK,CM-04,49.962477,-124.6735007,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49080,CM,49080,THEODOSIA RIVER,CM-04,50.08302451,-124.651821,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49081,CM,49081,THEODOSIA RIVER,CM-04,50.08302451,-124.651821,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49090,CM,49090,STORE CREEK,CM-04,50.11871353,-124.9147669,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49100,CM,49100,HANSON'S CREEK,CM-04,50.15962717,-124.9673128,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49110,CM,49110,FORBES CREEK,CM-04,50.24262816,-124.588282,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49120,CM,49120,FORBES BAY CREEK,CM-04,50.27443205,-124.6212247,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49130,CM,49130,PENDRELL SOUND CREEK,CM-04,50.27362597,-124.7295074,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49140,CM,49140,BLACK LAKE CREEK,CM-04,50.15823825,-124.7753756,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49150,CM,49150,REFUGE COVE CREEK,CM-04,50.15126258,-124.846239,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49800,CM,49800,TOBA RIVER,CM-04,50.49767723,-124.3505413,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49804,CM,49804,CAMPBELL RIVER,CM-04,49.01345154,-122.7783585,BB,BB+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49805,CM,49805,NICOMEKL RIVER,CM-04,49.05729658,-122.8698186,BB,BB+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49806,CM,49806,MURRAY CREEK,CM-04,49.10029172,-122.643467,BB,BB+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.49807,CM,49807,SERPENTINE RIVER,CM-04,49.08194793,-122.8529309,BB,BB+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.50466,CM,50466,KLITE RIVER,CM-04,50.51168531,-124.330162,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.50476,CM,50476,LITTLE TOBA RIVER,CM-04,50.51013831,-124.2062453,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.50486,CM,50486,FILER CREEK,CM-04,50.56019686,-124.1469953,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.50496,CM,50496,TAHUMMING RIVER,CM-04,50.49778436,-124.3921008,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.50506,CM,50506,BREM RIVER,CM-04,50.43702353,-124.6663295,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.50516,CM,50516,BREM RIVER TRIBUTARY,CM-04,50.43999503,-124.6658808,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.50526,CM,50526,QUATAM RIVER,CM-04,50.37863448,-124.9374335,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51256,CM,51256,COWIE CREEK,CM-04,49.50066982,-124.8195272,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51266,CM,51266,BOB CREEK,CM-04,49.4990419,-124.7961108,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51276,CM,51276,WILFRED CREEK,CM-04,49.48326825,-124.7983125,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51286,CM,51286,WATERLOO CREEK,CM-04,49.47051656,-124.7943212,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51296,CM,51296,ROSEWALL CREEK,CM-04,49.46712329,-124.7777131,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51306,CM,51306,MCNAUGHTON CREEK,CM-04,49.45514401,-124.7585391,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51316,CM,51316,COOK CREEK,CM-04,49.45499171,-124.7570527,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51326,CM,51326,CHEF CREEK,CM-04,49.4481509,-124.7566802,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51336,CM,51336,SANDY CREEK,CM-04,49.45157904,-124.7447109,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51346,CM,51346,THAMES CREEK,CM-04,49.43316113,-124.6640524,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51356,CM,51356,NILE CREEK,CM-04,49.4199523,-124.6406458,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51366,CM,51366,QUALICUM RIVER,CM-04,49.39884025,-124.6091444,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51376,CM,51376,ANNIE CREEK,CM-04,49.38691719,-124.5878871,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51386,CM,51386,LITTLE QUALICUM RIVER,CM-04,49.36571315,-124.4997569,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51406,CM,51406,FRENCH CREEK,CM-04,49.34851281,-124.3642054,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51416,CM,51416,ENGLISHMAN RIVER,CM-04,49.3291102,-124.2950009,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51436,CM,51436,NANOOSE CREEK,CM-04,49.26738239,-124.1910367,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51446,CM,51446,BONELL CREEK,CM-04,49.26618627,-124.1888794,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51456,CM,51456,KNARSTON CREEK,CM-04,49.25558436,-124.1112503,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51466,CM,51466,BLOODS CREEK,CM-04,49.25147407,-124.0633272,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51476,CM,51476,DEPARTURE CREEK,CM-04,49.20500281,-123.9705913,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51486,CM,51486,MILLSTONE RIVER,CM-04,49.17159607,-123.9421707,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51496,CM,51496,CHASE RIVER,CM-04,49.13605049,-123.9197768,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51506,CM,51506,BECK CREEK,CM-04,49.13002328,-123.9142986,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51516,CM,51516,NANAIMO RIVER,CM-04,49.13789534,-123.8957789,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51526,CM,51526,HASLAM CREEK,CM-04,49.0795687,-123.8628747,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51556,CM,51556,WALKER CREEK,CM-04,49.02676471,-123.8580812,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51566,CM,51566,BUSH CREEK,CM-04,49.0150107,-123.8486066,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51576,CM,51576,TYEE CREEK,CM-04,49.00182999,-123.8240122,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51586,CM,51586,HOLLAND CREEK,CM-04,48.98085261,-123.8048629,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.51596,CM,51596,STOCKING CREEK,CM-04,48.96117147,-123.7731897,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52026,CM,52026,ROY CREEK,CM-04,49.64700265,-124.9431409,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52036,CM,52036,TRENT RIVER,CM-04,49.64506786,-124.9285996,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52046,CM,52046,HART CREEK,CM-04,49.59345751,-124.8868728,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52056,CM,52056,TSABLE RIVER,CM-04,49.5193022,-124.8333725,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52356,CM,52356,PORTER CREEK,CM-04,48.94381894,-123.7446662,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52796,CM,52796,BIRD COVE CREEK,CM-04,50.17449049,-125.0952013,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52806,CM,52806,WHITEROCK PASS CREEK,CM-04,50.24860767,-125.0964282,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52836,CM,52836,OPEN BAY CREEK,CM-04,50.13952656,-125.2200566,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52846,CM,52846,HYACINTHE CREEK,CM-04,50.12974366,-125.2389864,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52856,CM,52856,DREW CREEK,CM-04,50.08872167,-125.1920981,SC,SC+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52896,CM,52896,MENZIES CREEK,CM-04,50.13892225,-125.3920762,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52906,CM,52906,MOHUN CREEK,CM-04,50.11247238,-125.3745166,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52916,CM,52916,CAMPBELL RIVER,CM-04,50.04298377,-125.2606882,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52936,CM,52936,KINGFISHER CREEK,CM-04,50.03858606,-125.2899656,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52946,CM,52946,QUINSAM RIVER,CM-04,50.03764618,-125.2947099,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52956,CM,52956,SIMMS CREEK,CM-04,49.98035708,-125.2229995,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52966,CM,52966,WILLOW CREEK,CM-04,49.96669931,-125.2079135,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52976,CM,52976,WOODS CREEK,CM-04,49.92739044,-125.1820262,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52986,CM,52986,STORIE CREEK,CM-04,49.92530303,-125.1831359,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.52996,CM,52996,OYSTER RIVER,CM-04,49.87421702,-125.1131617,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.53016,CM,53016,BLACK CREEK,CM-04,49.85170305,-125.1000312,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.53036,CM,53036,KITTY COLEMAN CREEK,CM-04,49.78735903,-124.9943443,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.53046,CM,53046,LITTLE RIVER,CM-04,49.73811433,-124.9232866,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.53056,CM,53056,BROOKLYN CREEK,CM-04,49.66950876,-124.9127614,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.53066,CM,53066,PUNTLEDGE RIVER,CM-04,49.69652863,-124.9951978,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.53076,CM,53076,TSOLUM RIVER,CM-04,49.69591391,-124.9941651,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.53086,CM,53086,PORTUGUESE CREEK,CM-04,49.71465914,-125.0116857,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.53096,CM,53096,DOVE CREEK,CM-04,49.74713792,-125.0871154,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
CM-04.53106,CM,53106,MORRISON CREEK,CM-04,49.69028735,-125.0107204,EVI,EVI+GStr,GStr,Chum,NA,NA,no,Raw_ts
