"Year","SpnForTrend_Total","Pop_ID","Pop_Name","CU_ID","CU_Name","Dataset","SpnForAbd_Total","SpnForAbd_Wild","SpnForTrend_Wild","Recruits_Total","Recruits_Wild","DU_ID"
2006,NA,"40091","SANDHILL CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
2005,NA,"40131","AYUM CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1970,NA,"40181","CHARTERS RIVER","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
2015,NA,"40181","CHARTERS RIVER","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
2005,NA,"40091","SANDHILL CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1992,122698,"51366","QUALICUM RIVER","CM-04","Georgia Strait","Cm_ISC",122698,NA,NA,NA,NA,NA
1998,NA,"51346","THAMES CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1957,25,"49620","JAP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",25,NA,NA,NA,NA,NA
1996,NA,"50977","KAKWEIKEN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
2015,NA,"50897","AHNUHATI RIVER","CM-09","Upper Knight","Cm_ISC",NA,NA,NA,NA,NA,NA
2009,NA,"40131","AYUM CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
2008,6318,"50536","ORFORD RIVER","CM-07","Bute Inlet","Cm_ISC",6318,NA,NA,NA,NA,NA
1993,45,"236","ROBERTSON RIVER","CM-04","Georgia Strait","Cm_ISC",45,NA,NA,NA,NA,NA
1935,NA,"49670","LASSITER AND ROWLEY CREEKS","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1971,25,"49560","NUGENT CREEK","CM-08","Southern Coastal Streams","Cm_ISC",25,NA,NA,NA,NA,NA
1971,106000,"51366","QUALICUM RIVER","CM-04","Georgia Strait","Cm_ISC",106000,NA,NA,NA,NA,NA
1980,NA,"49600","ALISON RIVER","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
2002,7448,"51116","WAKEMAN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",7448,NA,NA,NA,NA,NA
1957,1500,"50976","KAKWEIKEN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",1500,NA,NA,NA,NA,NA
1983,NA,"49490","BAMFORD CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1972,NA,"49480","EVA CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
2011,NA,"53096","DOVE CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
2002,21,"45853","HEADQUARTERS CREEK","CM-04","Georgia Strait","Cm_ISC",21,NA,NA,NA,NA,NA
2015,NA,"40131","AYUM CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1980,2000,"40131","AYUM CREEK","CM-04","Georgia Strait","Cm_ISC",2000,NA,NA,NA,NA,NA
1967,3500,"49610","WAUMP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",3500,NA,NA,NA,NA,NA
1966,NA,"45657","LUNSON CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
2002,NA,"40091","SANDHILL CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1983,8000,"40161","DE MAMIEL CREEK","CM-04","Georgia Strait","Cm_ISC",8000,NA,NA,NA,NA,NA
1995,NA,"49580","BOYDELL CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1999,NA,"52706","EVE RIVER","CM-05","Northeast Vancouver Island","Cm_ISC",NA,NA,NA,NA,NA,NA
1958,3500,"51116","WAKEMAN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",3500,NA,NA,NA,NA,NA
2000,NA,"49590","WAAMTX CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1977,NA,"49560","NUGENT CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1968,25,"40211","KIRBY CREEK","CM-04","Georgia Strait","Cm_ISC",25,NA,NA,NA,NA,NA
2007,NA,"49081","THEODOSIA RIVER","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1981,750,"50976","KAKWEIKEN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",750,NA,NA,NA,NA,NA
2015,378,"156","KELVIN CREEK","CM-04","Georgia Strait","Cm_ISC",378,NA,NA,NA,NA,NA
1930,NA,"49620","JAP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1958,1500,"49590","WAAMTX CREEK","CM-08","Southern Coastal Streams","Cm_ISC",1500,NA,NA,NA,NA,NA
1973,163950,"51366","QUALICUM RIVER","CM-04","Georgia Strait","Cm_ISC",163950,NA,NA,NA,NA,NA
1961,NA,"53096","DOVE CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1958,1500,"49660","PACK LAKE CREEK","CM-08","Southern Coastal Streams","Cm_ISC",1500,NA,NA,NA,NA,NA
2015,NA,"40171","ROCKY CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
2002,524,"49550","RAINBOW CREEK","CM-08","Southern Coastal Streams","Cm_ISC",524,NA,NA,NA,NA,NA
2008,NA,"156","KELVIN CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1972,NA,"49650","QUASHELLA RIVER","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1960,75000,"51366","QUALICUM RIVER","CM-04","Georgia Strait","Cm_ISC",75000,NA,NA,NA,NA,NA
1999,NA,"40091","SANDHILL CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1977,NA,"49630","CHIEF NOWLEY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1975,NA,"53096","DOVE CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1978,NA,"49540","WAWWATL CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
2012,NA,"40191","TUGWELL CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1971,NA,"49570","SCHWARTZENBERG LAGOON CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1999,NA,"49660","PACK LAKE CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
2011,3183,"51056","VINER SOUND CREEK","CM-08","Southern Coastal Streams","Cm_ISC",3183,NA,NA,NA,NA,NA
1967,35000,"49520","TAALTZ CREEK","CM-08","Southern Coastal Streams","Cm_ISC",35000,NA,NA,NA,NA,NA
2011,NA,"40131","AYUM CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1977,1800,"49080","THEODOSIA RIVER","CM-04","Georgia Strait","Cm_ISC",1800,NA,NA,NA,NA,NA
1976,3500,"51116","WAKEMAN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",3500,NA,NA,NA,NA,NA
1953,750,"49480","EVA CREEK","CM-08","Southern Coastal Streams","Cm_ISC",750,NA,NA,NA,NA,NA
1931,NA,"51116","WAKEMAN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1965,25,"49490","BAMFORD CREEK","CM-08","Southern Coastal Streams","Cm_ISC",25,NA,NA,NA,NA,NA
1973,55000,"53066","PUNTLEDGE RIVER","CM-04","Georgia Strait","Cm_ISC",55000,NA,NA,NA,NA,NA
1965,75,"40211","KIRBY CREEK","CM-04","Georgia Strait","Cm_ISC",75,NA,NA,NA,NA,NA
1979,240,"49550","RAINBOW CREEK","CM-08","Southern Coastal Streams","Cm_ISC",240,NA,NA,NA,NA,NA
1954,15000,"50536","ORFORD RIVER","CM-07","Bute Inlet","Cm_ISC",15000,NA,NA,NA,NA,NA
1983,NA,"48426","LEE CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1996,NA,"49470","WODEFORD CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
2006,NA,"49081","THEODOSIA RIVER","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1997,NA,"49470","WODEFORD CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
2000,NA,"45657","LUNSON CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1931,NA,"50537","ORFORD RIVER","CM-07","Bute Inlet","Cm_ISC",NA,NA,NA,NA,NA,NA
1976,50000,"51096","KINGCOME RIVER","CM-08","Southern Coastal Streams","Cm_ISC",50000,NA,NA,NA,NA,NA
1964,NA,"40141","LANNON CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1978,NA,"48426","LEE CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1979,4500,"40151","SOOKE RIVER","CM-04","Georgia Strait","Cm_ISC",4500,NA,NA,NA,NA,NA
1961,NA,"49590","WAAMTX CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1956,NA,"45657","LUNSON CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1976,5000,"50976","KAKWEIKEN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",5000,NA,NA,NA,NA,NA
1973,150,"49490","BAMFORD CREEK","CM-08","Southern Coastal Streams","Cm_ISC",150,NA,NA,NA,NA,NA
1969,NA,"49570","SCHWARTZENBERG LAGOON CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1969,NA,"40171","ROCKY CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1968,NA,"53096","DOVE CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1954,NA,"51346","THAMES CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
2002,9260,"50986","AHTA RIVER","CM-08","Southern Coastal Streams","Cm_ISC",9260,NA,NA,NA,NA,NA
1953,3500,"40131","AYUM CREEK","CM-04","Georgia Strait","Cm_ISC",3500,NA,NA,NA,NA,NA
1967,43200,"51366","QUALICUM RIVER","CM-04","Georgia Strait","Cm_ISC",43200,NA,NA,NA,NA,NA
1958,NA,"48426","LEE CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1962,25,"49630","CHIEF NOWLEY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",25,NA,NA,NA,NA,NA
2005,9506,"51056","VINER SOUND CREEK","CM-08","Southern Coastal Streams","Cm_ISC",9506,NA,NA,NA,NA,NA
1961,200,"49550","RAINBOW CREEK","CM-08","Southern Coastal Streams","Cm_ISC",200,NA,NA,NA,NA,NA
2014,29018,"53066","PUNTLEDGE RIVER","CM-04","Georgia Strait","Cm_ISC",29018,NA,NA,NA,NA,NA
1996,NA,"51097","KINGCOME RIVER","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1976,NA,"40181","CHARTERS RIVER","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1986,305,"40131","AYUM CREEK","CM-04","Georgia Strait","Cm_ISC",305,NA,NA,NA,NA,NA
1961,NA,"49560","NUGENT CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1994,105998,"53066","PUNTLEDGE RIVER","CM-04","Georgia Strait","Cm_ISC",105998,NA,NA,NA,NA,NA
1980,NA,"45853","HEADQUARTERS CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
2006,NA,"40161","DE MAMIEL CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1955,3500,"50536","ORFORD RIVER","CM-07","Bute Inlet","Cm_ISC",3500,NA,NA,NA,NA,NA
2007,NA,"53046","LITTLE RIVER","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1965,NA,"45657","LUNSON CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1933,NA,"49540","WAWWATL CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
2008,9162,"51056","VINER SOUND CREEK","CM-08","Southern Coastal Streams","Cm_ISC",9162,NA,NA,NA,NA,NA
2000,NA,"45883","WHALETOWN CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1966,7500,"40161","DE MAMIEL CREEK","CM-04","Georgia Strait","Cm_ISC",7500,NA,NA,NA,NA,NA
2008,10781,"50896","AHNUHATI RIVER","CM-09","Upper Knight","Cm_ISC",10781,NA,NA,NA,NA,NA
1955,15000,"50976","KAKWEIKEN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",15000,NA,NA,NA,NA,NA
2007,40195,"51366","QUALICUM RIVER","CM-04","Georgia Strait","Cm_ISC",40195,NA,NA,NA,NA,NA
1999,219,"40181","CHARTERS RIVER","CM-04","Georgia Strait","Cm_ISC",219,NA,NA,NA,NA,NA
1973,NA,"49580","BOYDELL CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1980,NA,"49470","WODEFORD CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1997,NA,"50977","KAKWEIKEN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1930,NA,"49670","LASSITER AND ROWLEY CREEKS","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1961,15000,"51096","KINGCOME RIVER","CM-08","Southern Coastal Streams","Cm_ISC",15000,NA,NA,NA,NA,NA
1958,35000,"51366","QUALICUM RIVER","CM-04","Georgia Strait","Cm_ISC",35000,NA,NA,NA,NA,NA
1982,4500,"49650","QUASHELLA RIVER","CM-08","Southern Coastal Streams","Cm_ISC",4500,NA,NA,NA,NA,NA
1954,NA,"49600","ALISON RIVER","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1976,400,"49510","WARNER BAY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",400,NA,NA,NA,NA,NA
2011,NA,"40141","LANNON CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1971,200,"49670","LASSITER AND ROWLEY CREEKS","CM-08","Southern Coastal Streams","Cm_ISC",200,NA,NA,NA,NA,NA
1934,75000,"50537","ORFORD RIVER","CM-07","Bute Inlet","Cm_ISC",75000,NA,NA,NA,NA,NA
1956,750,"50906","KWALATE CREEK","CM-09","Upper Knight","Cm_ISC",750,NA,NA,NA,NA,NA
1941,NA,"51116","WAKEMAN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1983,NA,"52706","EVE RIVER","CM-05","Northeast Vancouver Island","Cm_ISC",NA,NA,NA,NA,NA,NA
1982,4000,"50896","AHNUHATI RIVER","CM-09","Upper Knight","Cm_ISC",4000,NA,NA,NA,NA,NA
1964,3500,"51116","WAKEMAN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",3500,NA,NA,NA,NA,NA
2005,NA,"40161","DE MAMIEL CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
2013,NA,"186","NORRIE CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1959,400,"49550","RAINBOW CREEK","CM-08","Southern Coastal Streams","Cm_ISC",400,NA,NA,NA,NA,NA
1972,37500,"51056","VINER SOUND CREEK","CM-08","Southern Coastal Streams","Cm_ISC",37500,NA,NA,NA,NA,NA
1953,NA,"49570","SCHWARTZENBERG LAGOON CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1969,7500,"49520","TAALTZ CREEK","CM-08","Southern Coastal Streams","Cm_ISC",7500,NA,NA,NA,NA,NA
1959,7500,"51116","WAKEMAN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",7500,NA,NA,NA,NA,NA
2002,300,"49510","WARNER BAY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",300,NA,NA,NA,NA,NA
1999,1,"246","SHAW CREEK","CM-04","Georgia Strait","Cm_ISC",1,NA,NA,NA,NA,NA
1937,NA,"50906","KWALATE CREEK","CM-09","Upper Knight","Cm_ISC",NA,NA,NA,NA,NA,NA
1974,96400,"51366","QUALICUM RIVER","CM-04","Georgia Strait","Cm_ISC",96400,NA,NA,NA,NA,NA
1947,NA,"50976","KAKWEIKEN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1963,7000,"50986","AHTA RIVER","CM-08","Southern Coastal Streams","Cm_ISC",7000,NA,NA,NA,NA,NA
1980,50000,"50536","ORFORD RIVER","CM-07","Bute Inlet","Cm_ISC",50000,NA,NA,NA,NA,NA
1992,NA,"49480","EVA CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
2003,4379,"49520","TAALTZ CREEK","CM-08","Southern Coastal Streams","Cm_ISC",4379,NA,NA,NA,NA,NA
2014,NA,"206","OLIVER CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1957,3500,"49610","WAUMP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",3500,NA,NA,NA,NA,NA
1957,7500,"49080","THEODOSIA RIVER","CM-04","Georgia Strait","Cm_ISC",7500,NA,NA,NA,NA,NA
1982,NA,"45853","HEADQUARTERS CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1965,NA,"49560","NUGENT CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1953,15000,"50536","ORFORD RIVER","CM-07","Bute Inlet","Cm_ISC",15000,NA,NA,NA,NA,NA
2003,95,"146","GLENORA CREEK","CM-04","Georgia Strait","Cm_ISC",95,NA,NA,NA,NA,NA
2008,NA,"40201","MUIR CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
2001,NA,"49670","LASSITER AND ROWLEY CREEKS","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1975,3500,"40151","SOOKE RIVER","CM-04","Georgia Strait","Cm_ISC",3500,NA,NA,NA,NA,NA
1967,1500,"50996","AHTA VALLEY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",1500,NA,NA,NA,NA,NA
2006,NA,"40181","CHARTERS RIVER","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1964,NA,"49600","ALISON RIVER","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
2003,NA,"40141","LANNON CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1982,48000,"51056","VINER SOUND CREEK","CM-08","Southern Coastal Streams","Cm_ISC",48000,NA,NA,NA,NA,NA
1975,3500,"40161","DE MAMIEL CREEK","CM-04","Georgia Strait","Cm_ISC",3500,NA,NA,NA,NA,NA
2006,NA,"53046","LITTLE RIVER","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
2012,NA,"186","NORRIE CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
2004,117,"50906","KWALATE CREEK","CM-09","Upper Knight","Cm_ISC",117,NA,NA,NA,NA,NA
1956,75,"49620","JAP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",75,NA,NA,NA,NA,NA
1953,15000,"51096","KINGCOME RIVER","CM-08","Southern Coastal Streams","Cm_ISC",15000,NA,NA,NA,NA,NA
1976,4000,"48715","PENDER HARBOUR CREEKS","CM-04","Georgia Strait","Cm_ISC",4000,NA,NA,NA,NA,NA
2009,NA,"53096","DOVE CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1958,NA,"49470","WODEFORD CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1958,35000,"51386","LITTLE QUALICUM RIVER","CM-04","Georgia Strait","Cm_ISC",35000,NA,NA,NA,NA,NA
1980,60000,"53066","PUNTLEDGE RIVER","CM-04","Georgia Strait","Cm_ISC",60000,NA,NA,NA,NA,NA
1968,20000,"49080","THEODOSIA RIVER","CM-04","Georgia Strait","Cm_ISC",20000,NA,NA,NA,NA,NA
1969,35000,"40151","SOOKE RIVER","CM-04","Georgia Strait","Cm_ISC",35000,NA,NA,NA,NA,NA
1976,NA,"49600","ALISON RIVER","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1963,NA,"50201","COHOE CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
2004,30720,"49080","THEODOSIA RIVER","CM-04","Georgia Strait","Cm_ISC",30720,NA,NA,NA,NA,NA
1971,1500,"50896","AHNUHATI RIVER","CM-09","Upper Knight","Cm_ISC",1500,NA,NA,NA,NA,NA
2010,NA,"146","GLENORA CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1956,7500,"40161","DE MAMIEL CREEK","CM-04","Georgia Strait","Cm_ISC",7500,NA,NA,NA,NA,NA
1942,NA,"49540","WAWWATL CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1968,20000,"49520","TAALTZ CREEK","CM-08","Southern Coastal Streams","Cm_ISC",20000,NA,NA,NA,NA,NA
1954,NA,"45657","LUNSON CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1967,400,"49490","BAMFORD CREEK","CM-08","Southern Coastal Streams","Cm_ISC",400,NA,NA,NA,NA,NA
1937,NA,"51116","WAKEMAN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1971,1500,"51096","KINGCOME RIVER","CM-08","Southern Coastal Streams","Cm_ISC",1500,NA,NA,NA,NA,NA
2009,NA,"49080","THEODOSIA RIVER","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1992,76393,"53066","PUNTLEDGE RIVER","CM-04","Georgia Strait","Cm_ISC",76393,NA,NA,NA,NA,NA
2003,NA,"40151","SOOKE RIVER","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1954,15000,"50986","AHTA RIVER","CM-08","Southern Coastal Streams","Cm_ISC",15000,NA,NA,NA,NA,NA
1963,NA,"45657","LUNSON CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1978,12000,"49610","WAUMP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",12000,NA,NA,NA,NA,NA
1982,NA,"49540","WAWWATL CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
2013,86593,"53066","PUNTLEDGE RIVER","CM-04","Georgia Strait","Cm_ISC",86593,NA,NA,NA,NA,NA
1973,NA,"49660","PACK LAKE CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1953,25,"49540","WAWWATL CREEK","CM-08","Southern Coastal Streams","Cm_ISC",25,NA,NA,NA,NA,NA
1958,15000,"49080","THEODOSIA RIVER","CM-04","Georgia Strait","Cm_ISC",15000,NA,NA,NA,NA,NA
1956,750,"49610","WAUMP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",750,NA,NA,NA,NA,NA
1979,NA,"49560","NUGENT CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
2012,NA,"45853","HEADQUARTERS CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1962,15000,"51096","KINGCOME RIVER","CM-08","Southern Coastal Streams","Cm_ISC",15000,NA,NA,NA,NA,NA
2012,32959,"40151","SOOKE RIVER","CM-04","Georgia Strait","Cm_ISC",32959,NA,NA,NA,NA,NA
1966,750,"49610","WAUMP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",750,NA,NA,NA,NA,NA
1961,400,"50906","KWALATE CREEK","CM-09","Upper Knight","Cm_ISC",400,NA,NA,NA,NA,NA
1988,4550,"48715","PENDER HARBOUR CREEKS","CM-04","Georgia Strait","Cm_ISC",4550,NA,NA,NA,NA,NA
1938,NA,"51056","VINER SOUND CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
2011,NA,"40151","SOOKE RIVER","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1968,NA,"49560","NUGENT CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
2014,NA,"51386","LITTLE QUALICUM RIVER","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1959,NA,"40171","ROCKY CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1980,NA,"49660","PACK LAKE CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1975,2500,"50896","AHNUHATI RIVER","CM-09","Upper Knight","Cm_ISC",2500,NA,NA,NA,NA,NA
1987,NA,"49600","ALISON RIVER","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
2003,604,"49550","RAINBOW CREEK","CM-08","Southern Coastal Streams","Cm_ISC",604,NA,NA,NA,NA,NA
1938,NA,"49540","WAWWATL CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1964,NA,"49580","BOYDELL CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1962,400,"50996","AHTA VALLEY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",400,NA,NA,NA,NA,NA
1969,NA,"45657","LUNSON CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1966,750,"51116","WAKEMAN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",750,NA,NA,NA,NA,NA
1991,NA,"49570","SCHWARTZENBERG LAGOON CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
2001,NA,"49470","WODEFORD CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1977,NA,"53096","DOVE CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1980,15000,"50986","AHTA RIVER","CM-08","Southern Coastal Streams","Cm_ISC",15000,NA,NA,NA,NA,NA
2004,99500,"51386","LITTLE QUALICUM RIVER","CM-04","Georgia Strait","Cm_ISC",99500,NA,NA,NA,NA,NA
1957,NA,"49570","SCHWARTZENBERG LAGOON CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
2016,247468,"51366","QUALICUM RIVER","CM-04","Georgia Strait","Cm_ISC",247468,NA,NA,NA,NA,NA
2005,32700,"51386","LITTLE QUALICUM RIVER","CM-04","Georgia Strait","Cm_ISC",32700,NA,NA,NA,NA,NA
1973,NA,"40171","ROCKY CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
