ReturnYear,ConservationUnit,SubPop,SpawnRDeme,TribDeme,WSP.2014.Data.Use.Categories,Final.Spawner.Estimate,Total.Escapement,Natural.Escapement,Total.Hatchery.Clipped.Escapement.Corrected,Total.Hatchery.Unclipped.Escapement.Corrected,Total.Prefishery.Abundance,prefishery.return.natural,prefishery.return.hatchery.clipped,prefishery.return.hatchery.unclipped,FN.Removals,Classroom.Removals,Fence.Mortalities,AFC.Harvest,Brood.Removed.below.or.at.estimation.site,Brood.Removed.above.estimation.site,BroodYear,Final.Clipped.ER,Smolt.Survival.MU,Final.Smolt.Survival,Average.Fry.Survival.across.CU.Years,Final.Fry.Survival,PeakCountDate,PeakSpawnDate,FinalEstType,EstClass,CompSysSurvey,DataQualClass,AdultPresent,Comments
2016,Lower Thompson,Lower Thompson,Tranquille River,Tranquille R,yellow,2.865690532,2.865690532,2.865690532,0,0,3.091359797,3.091359797,0,0,0,0,0,0,0,0,2013,0.091726324,0.01256652,0.01256652,4.78E-09,4.78E-09,11/11/2016,,PCExp,Type-3: High effort (5 or more surveys)  ,Incomplete,"9  Moderate effort (2-4 surveys), new or untrained crew, variable methods, partial capture of spawning period.",,Expanded peak count estimate based on a 2.87 small system expansion factor.  Three surveys were conducted by the KIB btw Nov 4 and Nov 18.  
2017,Lower Thompson,Lower Thompson,Tranquille River,Tranquille R,yellow,12.14881273,12.14881273,12.14881063,0,2.10E-06,13.45383469,13.45383237,0,2.32E-06,0,0,0,0,0,0,2014,0.173,0.010173805,0.010173805,2.05E-09,2.05E-09,11/16/2017,,PCExp,"Type-4: Moderate effort (1-4 surveys), known survey method",Standardized Area,"9  Moderate effort (2-4 surveys), new or untrained crew, variable methods, partial capture of spawning period.",,Expanded peak count estimate based on a 3.04 small system expansion factor.  Two surveys were conducted by the KIB on Nov 3 and Nov 16.    
2018,Lower Thompson,Lower Thompson,Tranquille River,Tranquille R,yellow,2.773176549,2.773176549,2.773170669,0,5.88E-06,3.272382236,3.272375298,0,6.94E-06,0,0,0,0,0,0,2015,0.217,0.014359448,0.014359448,8.14E-09,8.14E-09,,,PCExp,Type-3: High effort (5 or more surveys)  ,Standardized Area,"7  High effort (?5 surveys), new or untrained crew, variable methods, partial capture of spawning period, unfavourable environmental conditions during spawning period.",,Expanded peak count estimate based on a 2.77 small system expansion factor. Seven surveys were conducted by KIB btw Oct 19 and Nov 30. 
2019,Lower Thompson,Lower Thompson,Tranquille River,Tranquille R,yellow,21.03703704,21.03703704,21.03701783,0,1.92E-05,26.86722482,26.86720029,0,2.45E-05,0,0,0,0,0,0,2016,0.217,0.016394835,0.016394835,1.38E-08,1.38E-08,11/15/2019,11/15/2019,AUC,"Type-4: Moderate effort (1-4 surveys), known survey method",Standardized Area,"9  Moderate effort (2-4 surveys), new or untrained crew, variable methods, partial capture of spawning period.",,AUC estimate based on a 75% OE and 9 d SL. Four surveys were conducted by SFC btw Oct 31 and Nov 22.  Zero count start and end dates were added.
2020,Lower Thompson,Lower Thompson,Tranquille River,Tranquille R,yellow,8,8,7.999977741,0,2.23E-05,9.269988413,9.269962619,0,2.58E-05,0,0,0,0,0,0,2017,0.225654792,0.018249814,0.018249814,2.12E-08,2.12E-08,11/20/2020,11/20/2020,PCExp,Type-3: High effort (5 or more surveys)  ,Standardized Area,"7  High effort (?5 surveys), new or untrained crew, variable methods, partial capture of spawning period, unfavourable environmental conditions during spawning period.",,Expanded peak count estimate based on a 2.69 small system expansion factor. Six surveys were conducted by the KIB btw Oct 22 and Nov 27.    
1975,Middle Fraser,Lower Middle Fraser,Bridge River,Bridge R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,0.68050493,,,,,,,NI,,,,,100+Horseshoe bend needs some clearance work to facilitate fish passage
1975,Middle Fraser,Upper Middle Fraser,Chilcotin River,Chilko R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,0.68050493,,,,,,,,,,,,
1975,Middle Fraser,Lower Middle Fraser,Gates Creek,Gates Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,0.68050493,,,,,,,,,,,,
1975,Middle Fraser,Upper Middle Fraser,Quesnel River,Hazeltine Cr (Edney),yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,0.68050493,,,,,,,,,,,,
1975,Middle Fraser,Upper Middle Fraser,Quesnel River,Horsefly R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,0.68050493,,,,,,,,,,,,
1975,Middle Fraser,Upper/Middle Fraser,Infill,Infill,not used,5994.608236,5994.608236,5994.608236,0,0,18762.7566,18762.7566,0,0,0,0,0,0,0,0,1972,0.68050493,,,,,,,Infill,Type-7: Infill,,,,
1975,Middle Fraser,Upper Middle Fraser,Quesnel River,Little Horsefly R,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,0.68050493,,,,,,,,,,,,
1975,Middle Fraser,Upper Middle Fraser,Quesnel River,McKinley Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,0.68050493,,,,,,,,,,,,
1975,Middle Fraser,Upper Middle Fraser,Quesnel River,Mitchell R,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,0.68050493,,,,,,,,,,,,
1975,Middle Fraser,Upper Middle Fraser,Quesnel River,Penfold Cr,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,0.68050493,,,,,,,,,,,,
1975,Middle Fraser,Lower Middle Fraser,Portage Creek,Portage Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,0.68050493,,,,,,,,,,,,
1975,Middle Fraser,Lower Middle Fraser,Seton River ,Seton R (Sp Channels),green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,0.68050493,,,,,,,NI,,,,,
1976,Middle Fraser,Lower Middle Fraser,Bridge River,Bridge R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,0.68050493,,,,,,,NI,,,,,BC16: 250. low water due to the dam
1976,Middle Fraser,Upper Middle Fraser,Chilcotin River,Chilko R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,0.68050493,,,,,,,,,,,,
1976,Middle Fraser,Lower Middle Fraser,Gates Creek,Gates Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,0.68050493,,,,,,,,,,,,
1976,Middle Fraser,Upper Middle Fraser,Quesnel River,Hazeltine Cr (Edney),yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,0.68050493,,,,,,,,,,,,
1976,Middle Fraser,Upper Middle Fraser,Quesnel River,Horsefly R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,0.68050493,,,,,,,,,,,,
1976,Middle Fraser,Upper/Middle Fraser,Infill,Infill,not used,5127.994594,5127.994594,5127.994594,0,0,16050.30898,16050.30898,0,0,0,0,0,0,0,0,1973,0.68050493,,,,,,,Infill,Type-7: Infill,,,,
1976,Middle Fraser,Upper Middle Fraser,Quesnel River,Little Horsefly R,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,0.68050493,,,,,,,,,,,,
1976,Middle Fraser,Upper Middle Fraser,Quesnel River,McKinley Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,0.68050493,,,,,,,,,,,,
1976,Middle Fraser,Upper Middle Fraser,Quesnel River,Mitchell R,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,0.68050493,,,,,,,,,,,,
1976,Middle Fraser,Upper Middle Fraser,Quesnel River,Penfold Cr,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,0.68050493,,,,,,,,,,,,
1976,Middle Fraser,Lower Middle Fraser,Portage Creek,Portage Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,0.68050493,,,,,,,,,,,,
1976,Middle Fraser,Lower Middle Fraser,Seton River ,Seton R (Sp Channels),green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,0.68050493,,,,,,,NI,,,,,BC16: 20
1977,Middle Fraser,Lower Middle Fraser,Bridge River,Bridge R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,0.68050493,,,,,,,NI,,,,,BC16: 50.low water due to the dam
1977,Middle Fraser,Upper Middle Fraser,Chilcotin River,Chilko R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,0.68050493,,,,,,,,,,,,
1977,Middle Fraser,Lower Middle Fraser,Gates Creek,Gates Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,0.68050493,,,,,,,,,,,,
1977,Middle Fraser,Upper Middle Fraser,Quesnel River,Hazeltine Cr (Edney),yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,0.68050493,,,,,,,,,,,,
1977,Middle Fraser,Upper Middle Fraser,Quesnel River,Horsefly R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,0.68050493,,,,,,,,,,,,
1977,Middle Fraser,Upper/Middle Fraser,Infill,Infill,not used,7732.824813,7732.824813,7732.824813,0,0,24203.26801,24203.26801,0,0,0,0,0,0,0,0,1974,0.68050493,,,,,,,Infill,Type-7: Infill,,,,
1977,Middle Fraser,Upper Middle Fraser,Quesnel River,Little Horsefly R,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,0.68050493,,,,,,,,,,,,
1977,Middle Fraser,Upper Middle Fraser,Quesnel River,McKinley Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,0.68050493,,,,,,,,,,,,
1977,Middle Fraser,Upper Middle Fraser,Quesnel River,Mitchell R,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,0.68050493,,,,,,,,,,,,
1977,Middle Fraser,Upper Middle Fraser,Quesnel River,Penfold Cr,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,0.68050493,,,,,,,,,,,,
1977,Middle Fraser,Lower Middle Fraser,Portage Creek,Portage Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,0.68050493,,,,,,,,,,,,
1977,Middle Fraser,Lower Middle Fraser,Seton River ,Seton R (Sp Channels),green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,0.68050493,,,,,,,NI,,,,,BC16: 30
1978,Middle Fraser,Lower Middle Fraser,Bridge River,Bridge R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,0.68050493,,,,,,,NI,,,,,BC16: 1000. Dept. of Highways dumped large volumes of dirt into river in june 50% streambed affected.
1978,Middle Fraser,Upper Middle Fraser,Chilcotin River,Chilko R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,0.68050493,,,,,,,,,,,,
1978,Middle Fraser,Lower Middle Fraser,Gates Creek,Gates Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,0.68050493,,,,,,,,,,,,
1978,Middle Fraser,Upper Middle Fraser,Quesnel River,Hazeltine Cr (Edney),yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,0.68050493,,,,,,,,,,,,
1978,Middle Fraser,Upper Middle Fraser,Quesnel River,Horsefly R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,0.68050493,,,,,,,,,,,,
1978,Middle Fraser,Upper/Middle Fraser,Infill,Infill,not used,7173.122513,7173.122513,7173.122513,0,0,22451.43409,22451.43409,0,0,0,0,0,0,0,0,1975,0.68050493,,,,,,,Infill,Type-7: Infill,,,,
1978,Middle Fraser,Upper Middle Fraser,Quesnel River,Little Horsefly R,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,0.68050493,,,,,,,,,,,,
1978,Middle Fraser,Upper Middle Fraser,Quesnel River,McKinley Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,0.68050493,,,,,,,,,,,,
1978,Middle Fraser,Upper Middle Fraser,Quesnel River,Mitchell R,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,0.68050493,,,,,,,,,,,,
1978,Middle Fraser,Upper Middle Fraser,Quesnel River,Penfold Cr,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,0.68050493,,,,,,,,,,,,
1978,Middle Fraser,Lower Middle Fraser,Portage Creek,Portage Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,0.68050493,,,,,,,,,,,,
1978,Middle Fraser,Lower Middle Fraser,Seton River ,Seton R (Sp Channels),green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,0.68050493,,,,,,,NI,,,,,BC16: 30
1979,Middle Fraser,Lower Middle Fraser,Bridge River,Bridge R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0.68050493,,,,,,,NI,,,,,"BC16: 80.  50 coho utilized spawning gravel at 43km, provided in 1978 by Fish and Wildlife through the dept, of highways, a small obstruction was removed, water level low due to lack of snow pack"
1979,Middle Fraser,Upper Middle Fraser,Chilcotin River,Chilko R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0.68050493,,,,,,,,,,,,
1979,Middle Fraser,Lower Middle Fraser,Gates Creek,Gates Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0.68050493,,,,,,,,,,,,
1979,Middle Fraser,Upper Middle Fraser,Quesnel River,Hazeltine Cr (Edney),yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0.68050493,,,,,,,,,,,,
1979,Middle Fraser,Upper Middle Fraser,Quesnel River,Horsefly R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0.68050493,,,,,,,,,,,,
1979,Middle Fraser,Upper/Middle Fraser,Infill,Infill,not used,5990.650195,5990.650195,5990.650195,0,0,18750.36817,18750.36817,0,0,0,0,0,0,0,0,1976,0.68050493,,,,,,,Infill,Type-7: Infill,,,,
1979,Middle Fraser,Upper Middle Fraser,Quesnel River,Little Horsefly R,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0.68050493,,,,,,,,,,,,
1979,Middle Fraser,Upper Middle Fraser,Quesnel River,McKinley Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0.68050493,,,,,,,,,,,,
1979,Middle Fraser,Upper Middle Fraser,Quesnel River,Mitchell R,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0.68050493,,,,,,,,,,,,
1979,Middle Fraser,Upper Middle Fraser,Quesnel River,Penfold Cr,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0.68050493,,,,,,,,,,,,
1979,Middle Fraser,Lower Middle Fraser,Portage Creek,Portage Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0.68050493,,,,,,,,,,,,
1979,Middle Fraser,Lower Middle Fraser,Seton River ,Seton R (Sp Channels),green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0.68050493,,,,,,,NI,,,,,BC16: 70
1980,Middle Fraser,Lower Middle Fraser,Bridge River,Bridge R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,0.68050493,,,,,,,NI,,,,,"BC16: 1-50??Coho very spotty, water levels high due to the high flow in the Yalakom River"
1980,Middle Fraser,Upper Middle Fraser,Chilcotin River,Chilko R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,0.68050493,,,,,,,,,,,,
1980,Middle Fraser,Lower Middle Fraser,Gates Creek,Gates Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,0.68050493,,,,,,,,,,,,
1980,Middle Fraser,Upper Middle Fraser,Quesnel River,Hazeltine Cr (Edney),yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,0.68050493,,,,,,,,,,,,
1980,Middle Fraser,Upper Middle Fraser,Quesnel River,Horsefly R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,0.68050493,,,,,,,,,,,,
1980,Middle Fraser,Upper/Middle Fraser,Infill,Infill,not used,3445.027869,3445.027869,3445.027869,0,0,10782.72621,10782.72621,0,0,0,0,0,0,0,0,1977,0.68050493,,,,,,,Infill,Type-7: Infill,,,,
1980,Middle Fraser,Upper Middle Fraser,Quesnel River,Little Horsefly R,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,0.68050493,,,,,,,,,,,,
1980,Middle Fraser,Upper Middle Fraser,Quesnel River,McKinley Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,0.68050493,,,,,,,,,,,,
1980,Middle Fraser,Upper Middle Fraser,Quesnel River,Mitchell R,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,0.68050493,,,,,,,,,,,,
1980,Middle Fraser,Upper Middle Fraser,Quesnel River,Penfold Cr,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,0.68050493,,,,,,,,,,,,
1980,Middle Fraser,Lower Middle Fraser,Portage Creek,Portage Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,0.68050493,,,,,,,,,,,,
1980,Middle Fraser,Lower Middle Fraser,Seton River ,Seton R (Sp Channels),green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,0.68050493,,,,,,,NI,,,,,BC16: 25 Heavy siltation due to an earth slide June 5th near Duffy Lake
1981,Middle Fraser,Lower Middle Fraser,Bridge River,Bridge R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,0.68050493,,,,,,,NI,,,,,"BC16: 700. water levels low due to minimum flow from the Yalakom river. BC Hydro Terzaghi dam nullifies high flows of upper Bridge River, increase to placer lease ops rations on the Bridge Rivera bove the Yalakon Confluence"
1981,Middle Fraser,Upper Middle Fraser,Chilcotin River,Chilko R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,0.68050493,,,,,,,,,,,,
1981,Middle Fraser,Lower Middle Fraser,Gates Creek,Gates Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,0.68050493,,,,,,,,,,,,
1981,Middle Fraser,Upper Middle Fraser,Quesnel River,Hazeltine Cr (Edney),yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,0.68050493,,,,,,,,,,,,
1981,Middle Fraser,Upper Middle Fraser,Quesnel River,Horsefly R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,0.68050493,,,,,,,,,,,,
1981,Middle Fraser,Upper/Middle Fraser,Infill,Infill,not used,4312.074705,4312.074705,4312.074705,0,0,13496.5297,13496.5297,0,0,0,0,0,0,0,0,1978,0.68050493,,,,,,,Infill,Type-7: Infill,,,,
1981,Middle Fraser,Upper Middle Fraser,Quesnel River,Little Horsefly R,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,0.68050493,,,,,,,,,,,,
1981,Middle Fraser,Upper Middle Fraser,Quesnel River,McKinley Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,0.68050493,,,,,,,,,,,,
1981,Middle Fraser,Upper Middle Fraser,Quesnel River,Mitchell R,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,0.68050493,,,,,,,,,,,,
1981,Middle Fraser,Upper Middle Fraser,Quesnel River,Penfold Cr,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,0.68050493,,,,,,,,,,,,
1981,Middle Fraser,Lower Middle Fraser,Portage Creek,Portage Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,0.68050493,,,,,,,,,,,,
1981,Middle Fraser,Lower Middle Fraser,Seton River ,Seton R (Sp Channels),green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,0.68050493,,,,,,,NI,,,,,BC16: 45
1982,Middle Fraser,Lower Middle Fraser,Bridge River,Bridge R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,NI,,,,,BC16: 240
1982,Middle Fraser,Upper Middle Fraser,Chilcotin River,Chilko R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,,,,,
1982,Middle Fraser,Lower Middle Fraser,Gates Creek,Gates Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,,,,,
1982,Middle Fraser,Upper Middle Fraser,Quesnel River,Hazeltine Cr (Edney),yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,,,,,
1982,Middle Fraser,Upper Middle Fraser,Quesnel River,Horsefly R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,,,,,
1982,Middle Fraser,Upper/Middle Fraser,Infill,Infill,not used,5085.769417,5085.769417,5085.769417,0,0,15918.14676,15918.14676,0,0,0,0,0,0,0,0,1979,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,Infill,Type-7: Infill,,,,
1982,Middle Fraser,Upper Middle Fraser,Quesnel River,Little Horsefly R,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,,,,,
1982,Middle Fraser,Upper Middle Fraser,Quesnel River,McKinley Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,,,,,
1982,Middle Fraser,Upper Middle Fraser,Quesnel River,Mitchell R,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,,,,,
1982,Middle Fraser,Upper Middle Fraser,Quesnel River,Penfold Cr,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,,,,,
1982,Middle Fraser,Lower Middle Fraser,Portage Creek,Portage Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,,,,,
1982,Middle Fraser,Lower Middle Fraser,Seton River ,Seton R (Sp Channels),green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,NI,,,,,BC16: 150 1 chum was seem as well.
1983,Middle Fraser,Lower Middle Fraser,Bridge River,Bridge R,green,,,0,0,0,0,0,0,0,0,0,0,0,40,0,1980,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,NI,,,,,BC16: 240. eagles affecting coho. Anglers at the mouth affecting them as wellsome 40 coho and several chinook taken by SEP project  not included in previous number
1983,Middle Fraser,Upper Middle Fraser,Chilcotin River,Chilko R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,,,,,
1983,Middle Fraser,Lower Middle Fraser,Gates Creek,Gates Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,,,,,
1983,Middle Fraser,Upper Middle Fraser,Quesnel River,Hazeltine Cr (Edney),yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,,,,,
1983,Middle Fraser,Upper Middle Fraser,Quesnel River,Horsefly R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,,,,,
1983,Middle Fraser,Upper/Middle Fraser,Infill,Infill,not used,4791.967109,4791.967109,4791.967109,0,0,14998.56353,14998.56353,0,0,0,0,0,0,0,0,1980,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,Infill,Type-7: Infill,,,,
1983,Middle Fraser,Upper Middle Fraser,Quesnel River,Little Horsefly R,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,,,,,
1983,Middle Fraser,Upper Middle Fraser,Quesnel River,McKinley Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,,,,,
1983,Middle Fraser,Upper Middle Fraser,Quesnel River,Mitchell R,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,,,,,
1983,Middle Fraser,Upper Middle Fraser,Quesnel River,Penfold Cr,yellow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,,,,,
1983,Middle Fraser,Lower Middle Fraser,Portage Creek,Portage Cr,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,,,,,
1983,Middle Fraser,Lower Middle Fraser,Seton River ,Seton R (Sp Channels),green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,NI,,,,,BC16: 30
1984,Middle Fraser,Lower Middle Fraser,Bridge River,Bridge R,green,600,600,600,0,0,1877.963249,1877.963249,0,0,0,0,0,0,0,0,1981,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,UNK: Unknown how estimate was generated,,,,BC16: 600.Low flow after BC Hydro Dam spill
1984,Middle Fraser,Upper Middle Fraser,Chilcotin River,Chilko R,green,754.7570616,754.7570616,754.7570616,0,0,2362.343372,2362.343372,0,0,0,0,0,0,0,0,1981,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,infill - WSP 2014,Type-7: Infill,,,,
1984,Middle Fraser,Lower Middle Fraser,Gates Creek,Gates Cr,green,584,584,584,0,0,1827.884229,1827.884229,0,0,0,0,0,0,0,0,1981,0.68050493,0.059001544,0.059001544,2.15E-06,2.15E-06,,,,UNK: Unknown how estimate was generated,,,,
