CU_ID,Species,Stock,DataType,Year,SpnForAbd_Wild,SpnForTrend_Wild,RelLBM,AbsLBM,LongTrend,PercChange,ProbDeclBelowLBM,Percentile,RelUBM,AbsUBM,NumStdMetrics,GenAvgUsed.x,Group,RapidStatus,BinLabel,BinPath,RapidScore,RelLBMCat,AbsLBMCat,LongTrendCat,PercChangeCat,ProbDeclBelowLBMCat,PercentileCat,RelUBMCat,AbsUBMCat,RelAbdCat,AbsAbdCat,GenAvgUsed.y,IntStatusRaw,IntStatus,IntStatusRaw_Short,IntStatus_Short,ConfidenceRating5,ConfidenceRating3,ConfidenceRating2,IntStatus5,IntStatus3,IntStatus2,ProxySource
CK-16,Chinook,South Thompson-Bessette Creek_SU_1.2,Rel_Idx,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-16,Chinook,South Thompson-Bessette Creek_SU_1.2,Rel_Idx,2021,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-16,Chinook,South Thompson-Bessette Creek_SU_1.2,Rel_Idx,2022,23,23,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,1997,42786.21336,42786.21336,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,1998,53752.23815,53752.23815,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,1999,19267,19267,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2000,18320,18320,NA,NA,NA,NA,NA,NA,NA,NA,0,30016.49598,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30016.49598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2001,45288,45288,NA,NA,NA,NA,NA,NA,NA,NA,0,30445.97001,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30445.97001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2002,68620,68620,NA,NA,NA,NA,NA,NA,NA,NA,0,32362.59629,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32362.59629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2003,48981.31583,48981.31583,NA,NA,NA,NA,NA,NA,NA,NA,0,40864.61797,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40864.61797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2004,47461,47461,NA,NA,NA,NA,NA,NA,NA,NA,0,51844.21428,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51844.21428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2005,85941.01157,85941.01157,NA,NA,NA,NA,NA,NA,NA,NA,0,60849.16553,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60849.16553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2006,138964,138964,NA,NA,NA,NA,NA,NA,NA,NA,0,72588.45036,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72588.45036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2007,64434,64434,NA,NA,NA,NA,NA,NA,NA,NA,0,77738.95284,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77738.95284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2008,89098,89098,NA,NA,NA,230.736,0.2333,NA,NA,NA,1,90995.82232,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,Green,NA,NA,NA,NA,NA,NA,90995.82232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2009,67537.07519,67537.07519,NA,NA,NA,234.8581,0.2667,NA,NA,NA,1,85675.54996,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,Green,NA,NA,NA,NA,NA,NA,85675.54996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2010,93159.50446,93159.50446,NA,NA,NA,323.5341,0.0667,NA,NA,NA,1,77524.34698,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,Green,NA,NA,NA,NA,NA,NA,77524.34698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2011,119027,119027,NA,NA,155,231.6291,0.1333,NA,NA,NA,2,90379.66254,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,90379.66254,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2012,48157,48157,NA,NA,135,53.9714,2.7,NA,NA,NA,2,77494.08997,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,77494.08997,Green,Green,G,G,Low,Low,Moderate,Green,Green,NotRed,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2013,100634.4862,100634.4862,NA,NA,144,41.3794,4.6667,NA,NA,NA,2,85618.91673,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,85618.91673,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2014,42273,42273,NA,NA,120,3.9409,20.4,NA,NA,NA,2,70271.41582,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,70271.41582,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2015,147925,147925,NA,NA,121,14.8812,16.5333,NA,NA,NA,2,74195.52741,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,74195.52741,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2016,99150.76154,99150.76154,NA,NA,142,-3.3232,26.1667,NA,NA,NA,2,88876.48778,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,88876.48778,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2017,80721.52133,80721.52133,NA,NA,132,-5.7869,28.5667,NA,NA,NA,2,84109.97619,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,84109.97619,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2018,37005,37005,NA,NA,131,-15.7002,38.8667,NA,NA,NA,2,81357.35948,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Amber,NA,NA,NA,NA,NA,NA,81357.35948,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2019,157834.9464,157834.9464,NA,NA,128,7.0653,22.2,NA,NA,NA,2,82687.00126,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,82687.00126,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2020,137901.2784,137901.2784,NA,NA,135,37.508,11.3333,NA,NA,NA,2,89795.65063,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,89795.65063,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2021,165887.3155,165887.3155,NA,NA,156,61.7479,7.0333,NA,NA,NA,2,107513.0697,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,107513.0697,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-13,Chinook,South Thompson_SU_0.3,Rel_Idx,2022,122555.72,122555.72,NA,NA,205,84.6577,4.3,NA,NA,NA,2,145037.2498,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,145037.2498,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,1999,657.0037994,657.0037994,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2000,1136.147427,1136.147427,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2001,1490.39229,1490.39229,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2002,1541.304975,1541.304975,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2003,1729,1729,NA,NA,NA,NA,NA,NA,NA,NA,0,1242.788849,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1242.788849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2004,909.718764,909.718764,NA,NA,NA,NA,NA,NA,NA,NA,0,1326.371563,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1326.371563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2005,451.8459372,451.8459372,NA,NA,NA,NA,NA,NA,NA,NA,0,1103.002103,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1103.002103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2006,557.3888045,557.3888045,NA,NA,NA,NA,NA,NA,NA,NA,0,906.0410398,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906.0410398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2007,351.1619757,351.1619757,NA,NA,NA,NA,NA,NA,NA,NA,0,674.0182418,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674.0182418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2008,678,678,NA,NA,NA,NA,NA,NA,NA,NA,0,558.9315059,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558.9315059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2009,588,588,NA,NA,NA,NA,NA,NA,NA,NA,0,512.2153926,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512.2153926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2010,1767,1767,NA,NA,NA,NA,NA,NA,NA,NA,0,672.8245954,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672.8245954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2011,449,449,NA,NA,NA,NA,NA,NA,NA,NA,0,644.3465074,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644.3465074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2012,443,443,NA,NA,NA,NA,NA,NA,NA,NA,0,674.9921581,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674.9921581,RedAmber,Red,RA,R,NA,NA,NA,RedAmber,Red,Red,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2013,916,916,NA,NA,90,-46.9179,77.9,NA,NA,NA,2,716.8559318,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Red,NA,NA,NA,NA,NA,NA,716.8559318,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2014,851,851,NA,NA,97,-49.2356,80.4,NA,NA,NA,2,771.8667447,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Red,NA,NA,NA,NA,NA,NA,771.8667447,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2015,908,908,NA,NA,84,-39.8355,69.1667,NA,NA,NA,2,675.6350787,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Red,NA,NA,NA,NA,NA,NA,675.6350787,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2016,277,277,NA,NA,81,-46.054,75.4333,NA,NA,NA,2,613.4213332,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Red,NA,NA,NA,NA,NA,NA,613.4213332,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2017,935,935,NA,NA,93,-20.2261,44.1,NA,NA,NA,2,712.2631113,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Amber,NA,NA,NA,NA,NA,NA,712.2631113,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2018,750,750,NA,NA,90,15.4956,14.3667,NA,NA,NA,2,684.342655,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,684.342655,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2019,807,807,NA,NA,88,45.956,5.3667,NA,NA,NA,2,677.1149541,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,677.1149541,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2020,723,723,NA,NA,85,31.361,8.3333,NA,NA,NA,2,646.9532443,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,646.9532443,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2021,2669,2669,NA,NA,126,97.6444,2.2333,NA,NA,NA,2,1017.762994,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,1017.762994,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-14,Chinook,South Thompson_SU_1.3,Rel_Idx,2022,715,715,NA,NA,120,48.3997,7.9,NA,NA,NA,2,964.59619,CK-Fraser_Thompson,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,964.59619,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-82,Chinook,Upper Adams River_SU_x.x,Rel_Idx,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-82,Chinook,Upper Adams River_SU_x.x,Rel_Idx,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-82,Chinook,Upper Adams River_SU_x.x,Rel_Idx,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-82,Chinook,Upper Adams River_SU_x.x,Rel_Idx,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-82,Chinook,Upper Adams River_SU_x.x,Rel_Idx,1999,107,107,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-82,Chinook,Upper Adams River_SU_x.x,Rel_Idx,2000,60,60,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Thompson,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
